Guest_ID,Gender,Frequent_Traveler,Age,Type,Flight_Class,Points,Room,Check-in/Check-out,F&B,Location,Wifi,Entertainment,Gym,Spa,Staff,Pool,Baggage_Handling,Reception,Cleanliness,Online_Booking,Deposit_Kept,Time_Room_Service,Repeater
21320,Male,1,25,Personal Travel,Eco,2348,1,1,1,2,5,1,5,5,4,2,2,3,3,5,2,0,0
16747,Female,1,54,Personal Travel,Eco,377,0,4,0,3,5,5,4,1,1,0,1,3,1,3,5,0.5,1
16108,Male,1,23,Personal Travel,Eco,2340,2,3,2,2,2,2,2,2,2,2,1,1,4,2,0,0,0
17114,Female,1,56,Personal Travel,Eco,309,1,1,1,1,5,4,4,4,4,4,4,5,4,3,0,0,1
14258,Male,1,53,Personal Travel,Eco,1836,1,3,1,3,2,1,2,2,3,1,1,3,2,2,0,0,0
11473,Female,0,17,Business travel,Eco,4506,3,3,3,4,3,4,4,2,4,4,4,4,3,4,0,0,0
15292,Female,1,52,Business travel,Business,3048,4,4,4,4,3,5,4,5,5,5,5,4,5,4,0,0,1
20197,Female,1,67,Personal Travel,Eco,954,1,1,1,1,1,4,1,4,4,4,4,4,4,4,0,0,1
21509,Female,0,37,Business travel,Eco,1235,2,5,2,5,1,2,2,1,3,4,3,2,3,1,0,0,0
13664,Male,1,44,Business travel,Business,5508,5,5,5,5,4,4,4,5,3,5,5,4,5,4,145,14,1
10238,Male,1,39,Business travel,Business,2116,2,3,3,3,3,4,4,2,2,2,2,3,2,2,0,0,0
11719,Female,0,26,Business travel,Eco,2744,3,3,3,3,2,3,4,2,2,2,4,2,3,2,0,2.3,0
15979,Female,1,69,Personal Travel,Eco,1395,3,3,3,3,4,4,5,5,5,5,5,5,5,4,20,3,1
12504,Male,1,41,Business travel,Business,895,2,2,2,2,3,4,4,4,4,4,4,4,4,3,0,0,1
19968,Male,0,23,Business travel,Eco,1890,3,3,3,5,2,3,2,2,3,2,1,2,4,2,0,0,0
22570,Female,1,55,Business travel,Eco,1674,4,4,4,4,2,3,2,4,4,4,4,2,4,3,0,0,0
17014,Female,1,14,Personal Travel,Eco,1823,4,2,2,2,5,3,2,4,4,4,4,5,4,5,0,0,1
13742,Female,1,25,Business travel,Business,2525,4,4,4,4,5,5,5,5,3,1,3,2,5,5,33,1.6,1
11849,Male,1,55,Business travel,Business,3415,3,3,3,3,2,4,4,5,5,5,5,4,5,3,17,2.4,1
17888,Female,0,80,Business travel,Business,275,1,1,1,3,4,4,1,1,1,1,1,4,1,4,8,0.4,0
19492,Male,1,29,Business travel,Business,4418,2,2,2,2,4,4,4,4,1,3,4,5,2,4,1,0.1,1
12564,Male,0,37,Business travel,Business,1730,5,5,5,3,4,5,4,4,5,2,5,4,4,4,0,0,1
10722,Female,1,9,Personal Travel,Eco,1679,2,2,2,2,5,4,4,3,2,5,5,4,3,4,0,0.1,1
21199,Male,1,58,Personal Travel,Eco,1799,2,5,2,2,2,4,4,4,4,5,5,4,3,4,273,25.9,0
20997,Female,1,22,Business travel,Business,3937,3,4,4,4,3,3,3,3,1,1,3,2,2,3,15,6.6,0
13943,Female,1,39,Business travel,Business,1360,2,2,2,2,2,4,5,4,4,4,4,3,4,5,0,0,1
18732,Male,1,60,Business travel,Business,4000,4,4,4,4,3,2,5,5,5,5,5,1,5,3,1,0.6,1
14371,Female,1,61,Business travel,Business,1705,2,2,2,2,1,5,5,5,5,5,5,4,5,1,5,4.5,1
15739,Male,1,52,Business travel,Business,1593,2,2,2,2,3,4,5,4,4,4,4,4,4,3,30,1.9,1
12070,Male,0,48,Business travel,Business,1855,3,3,3,3,2,3,1,2,5,3,5,5,5,2,8,0.7,0
13151,Female,1,30,Personal Travel,Eco,1707,4,4,4,4,5,5,5,5,5,2,5,4,2,5,41,7.6,1
18147,Female,0,24,Business travel,Eco,1732,1,0,2,3,3,2,3,3,4,3,4,5,4,3,0,0.4,0
16164,Female,1,51,Personal Travel,Eco,288,3,3,5,3,3,4,5,4,4,5,4,3,4,3,13,1.2,1
21555,Female,1,68,Business travel,Business,689,3,2,2,2,4,3,3,3,3,4,3,2,3,3,0,0,0
12792,Female,1,38,Business travel,Business,3481,1,1,1,1,4,4,5,4,4,5,4,4,4,5,36,2.9,1
10458,Male,1,46,Personal Travel,Eco Plus,1357,2,5,2,4,3,2,3,3,4,2,1,5,4,3,0,0,0
22370,Female,1,27,Personal Travel,Eco,1573,5,2,2,2,5,5,5,5,2,4,3,2,2,5,70,9.2,1
11369,Male,1,52,Business travel,Business,2583,5,2,5,5,2,4,5,5,5,5,5,3,5,4,4,0,1
15209,Male,1,18,Personal Travel,Eco,1979,2,5,2,3,3,2,3,3,4,5,5,5,4,3,54,6.4,0
12284,Female,1,26,Business travel,Business,2111,3,1,4,1,3,3,3,3,4,2,3,2,3,3,0,0,0
10180,Male,0,21,Business travel,Eco,1475,5,0,5,2,4,5,4,4,5,4,4,3,5,4,13,1.4,1
15975,Male,1,63,Business travel,Business,568,4,4,4,4,3,4,5,5,5,5,5,3,5,4,0,0,1
17346,Male,1,50,Business travel,Business,1797,3,3,3,3,4,4,4,4,4,4,4,5,4,4,0,0,1
22633,Male,1,45,Business travel,Business,1838,2,5,5,5,4,4,3,2,2,2,2,3,2,1,23,1.2,0
22640,Female,1,52,Personal Travel,Eco,84,4,5,0,4,4,5,5,4,4,0,4,4,4,4,8,0.5,0
15092,Female,1,20,Personal Travel,Eco,2464,2,4,2,3,2,3,3,4,3,5,4,3,3,3,454,45.8,0
14803,Male,1,53,Business travel,Business,862,5,5,5,5,5,4,5,4,4,4,4,4,4,5,0,0,1
14616,Female,1,67,Personal Travel,Eco,382,3,3,3,3,2,5,5,5,5,5,5,3,5,5,0,0,1
14920,Male,1,59,Business travel,Business,261,1,1,1,1,2,5,5,5,5,4,5,4,5,5,9,0.6,1
18855,Female,0,32,Business travel,Business,2025,2,2,2,1,1,2,1,1,4,2,4,5,4,1,76,8.3,0
10089,Male,0,25,Business travel,Business,1605,2,5,2,3,4,2,4,4,2,1,4,3,3,4,13,2.2,0
10105,Female,1,47,Business travel,Eco,119,3,1,1,1,1,3,1,3,3,3,3,3,3,5,26,3.5,1
22592,Male,1,19,Personal Travel,Eco,1557,4,5,4,1,1,4,1,1,3,4,4,4,5,1,3,0.1,0
11694,Male,1,16,Business travel,Business,3455,5,5,3,5,4,4,4,4,2,4,2,1,3,4,0,0,1
10151,Female,0,26,Business travel,Eco,2459,4,4,4,2,1,4,1,1,3,3,2,3,3,1,6,0,0
18017,Female,1,10,Personal Travel,Eco Plus,1706,3,3,3,3,4,5,5,3,2,5,5,5,3,5,0,0,1
17773,Female,1,46,Business travel,Eco,1101,4,5,5,5,4,4,4,2,5,1,3,4,5,4,0,0,1
12873,Female,1,59,Personal Travel,Eco,281,5,5,5,5,1,3,3,4,4,4,4,4,4,4,0,0,1
13768,Male,1,39,Business travel,Business,1475,1,3,1,1,3,5,5,4,4,4,4,3,4,3,0,1,1
15231,Female,0,15,Business travel,Business,1507,4,4,4,2,3,4,3,3,4,5,4,4,5,3,0,0,1
22302,Female,1,53,Business travel,Eco,280,3,1,1,1,5,4,3,3,3,3,3,3,3,3,0,0,0
12703,Male,1,52,Business travel,Business,77,1,4,4,4,3,2,2,2,2,2,1,1,2,2,39,8,0
15176,Male,1,48,Business travel,Eco,3846,4,1,2,2,4,4,4,4,4,3,4,1,5,4,0,0,1
16052,Female,0,33,Business travel,Business,2135,2,2,2,3,5,2,5,5,5,3,5,4,4,5,0,0,0
19078,Male,1,45,Business travel,Business,1172,1,1,1,1,2,4,5,5,5,5,5,4,5,3,51,4.2,1
18957,Female,1,52,Business travel,Business,3184,5,5,5,5,3,5,5,2,2,2,2,3,2,3,61,4.5,1
21707,Male,1,59,Business travel,Eco Plus,1681,4,2,2,2,3,4,3,3,1,1,1,3,4,3,0,0.4,1
14608,Male,1,9,Personal Travel,Eco Plus,3583,1,2,1,4,1,2,2,3,4,3,3,2,4,2,36,0.6,0
15233,Female,1,35,Business travel,Business,3193,1,4,1,4,1,4,4,1,1,1,1,1,1,3,0,0,0
11377,Male,1,32,Personal Travel,Eco,1714,2,5,2,4,3,2,3,3,1,1,3,1,1,3,0,0,0
22445,Male,1,46,Personal Travel,Eco,2721,3,5,3,5,3,3,3,3,5,5,4,3,4,3,20,1.9,0
17648,Female,1,44,Business travel,Business,2842,1,1,1,1,3,2,3,5,5,5,5,4,5,3,119,12.4,1
21949,Female,1,49,Business travel,Business,924,1,1,4,1,5,4,5,4,4,5,4,3,4,3,0,0,1
16858,Male,1,54,Personal Travel,Eco,1965,3,4,3,5,4,3,4,4,5,5,4,3,4,4,13,2.6,0
10301,Male,1,39,Business travel,Business,1747,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0,1
22915,Male,0,28,Business travel,Business,1854,2,2,2,3,5,2,5,5,3,3,5,4,4,5,33,3.3,0
17359,Male,1,66,Business travel,Business,1888,5,5,5,5,4,5,4,5,5,5,5,5,5,5,0,0,1
13616,Female,1,41,Business travel,Business,1571,2,2,4,2,3,4,4,4,4,4,4,4,4,5,0,0,1
18054,Male,1,57,Business travel,Business,2856,1,1,1,1,3,4,5,4,4,4,4,4,4,3,56,4.1,1
10753,Male,1,52,Business travel,Business,1849,4,4,4,4,4,4,4,4,4,4,4,3,4,4,0,0,1
17770,Female,0,48,Business travel,Business,1032,4,4,4,2,2,4,2,2,4,2,4,4,4,2,0,0,0
15937,Male,1,53,Business travel,Eco,2090,3,5,5,5,3,3,3,3,1,5,3,3,3,3,0,0,0
13795,Male,1,32,Business travel,Eco,2622,4,4,4,4,4,5,4,4,5,5,1,1,4,4,0,0.1,1
11982,Female,1,30,Business travel,Business,3252,3,4,4,4,3,3,3,3,1,4,3,1,4,3,0,0,0
15398,Female,1,19,Personal Travel,Eco,1995,5,5,5,5,4,4,5,4,4,4,4,3,4,5,0,0,1
21993,Male,0,27,Business travel,Eco,2331,3,3,3,3,3,3,3,3,1,1,3,3,3,3,0,0.6,0
19703,Female,1,35,Personal Travel,Eco Plus,1602,3,3,3,3,4,4,5,4,4,4,4,3,4,3,7,1.5,1
18372,Male,0,59,Business travel,Business,1655,2,2,2,4,4,2,4,4,4,2,3,2,4,4,53,5.5,0
20721,Male,1,55,Business travel,Eco Plus,1556,5,4,4,4,4,5,4,4,2,4,5,3,3,4,0,0.6,1
11130,Female,1,43,Business travel,Eco,1031,4,1,1,1,2,2,4,4,4,4,4,1,4,3,75,10.5,1
22547,Male,1,33,Business travel,Business,3575,3,3,3,3,4,4,4,4,5,3,4,5,4,4,3,2.1,1
18640,Male,1,32,Business travel,Business,3670,4,4,4,4,5,5,5,5,3,4,4,4,5,5,23,2.1,1
15794,Female,0,49,Business travel,Business,4002,4,4,4,3,1,4,1,1,5,3,3,3,5,1,1,0,1
16895,Female,1,18,Business travel,Eco,1720,2,5,5,5,2,2,2,2,4,5,3,4,4,2,66,6.5,0
21015,Male,1,59,Business travel,Business,3867,1,1,1,1,3,3,2,4,4,4,4,4,4,2,0,0,1
18008,Female,1,64,Personal Travel,Eco,339,1,1,1,1,4,4,4,4,4,4,4,5,4,5,0,0.2,1
16480,Male,1,34,Business travel,Eco Plus,3139,4,5,5,5,4,4,4,4,5,1,3,5,5,4,0,0,1
11773,Female,1,36,Business travel,Business,4034,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0,1
18753,Female,1,8,Personal Travel,Eco Plus,1846,4,4,4,4,4,4,4,4,1,5,4,2,1,4,33,2.8,1
18342,Male,1,27,Business travel,Business,1762,5,5,5,5,2,2,2,2,5,3,4,5,5,2,0,1,1
17050,Male,1,27,Personal Travel,Eco,2522,5,5,5,2,4,5,3,4,5,4,4,3,4,4,24,1,1
10766,Male,1,46,Business travel,Business,2876,3,4,1,4,2,4,3,3,3,3,3,2,3,2,9,0,0
13282,Male,1,42,Business travel,Eco Plus,1425,4,5,5,5,4,4,4,4,1,1,4,5,1,4,0,0.1,1
15947,Female,1,56,Business travel,Business,1832,2,3,4,3,2,4,3,3,3,3,2,2,3,2,0,0,0
15399,Male,1,25,Personal Travel,Eco Plus,3654,3,2,3,4,5,3,5,5,4,3,3,4,4,5,16,0,0
15936,Male,0,26,Business travel,Eco,1700,3,4,2,3,4,2,4,4,4,4,3,4,4,4,40,3.3,0
21946,Female,1,53,Business travel,Business,90,4,4,4,4,2,3,1,5,5,5,3,5,5,5,0,0,1
20319,Female,0,24,Business travel,Eco,2019,1,1,1,3,5,1,5,5,4,3,5,3,4,5,12,0.2,0
21561,Male,0,25,Business travel,Business,2703,5,0,5,3,3,5,3,3,5,3,4,3,5,3,0,0,1
16248,Male,1,47,Business travel,Business,2148,2,2,2,2,2,5,5,5,5,5,5,4,5,5,59,6.4,1
21116,Female,1,55,Personal Travel,Business,598,3,3,3,3,1,3,4,5,5,5,5,5,5,5,8,0.8,1
13831,Male,1,51,Business travel,Eco,2072,4,2,2,2,4,4,4,4,3,3,4,1,1,4,91,9.9,1
14715,Female,1,35,Business travel,Business,2632,5,5,5,5,4,3,4,2,2,2,2,4,2,4,0,0,1
11354,Female,1,20,Personal Travel,Eco,1881,4,5,4,3,1,4,1,1,4,4,5,4,5,1,0,0,0
13298,Male,1,45,Business travel,Eco Plus,3326,3,4,4,4,2,3,2,2,1,1,4,2,3,2,3,0.5,0
17450,Female,1,45,Business travel,Business,3346,2,2,2,2,3,4,5,5,5,4,5,5,5,4,15,0.8,1
16528,Male,1,55,Personal Travel,Eco,1636,4,5,4,2,3,4,3,3,5,3,5,4,4,3,0,1.9,0
17921,Male,1,71,Business travel,Eco Plus,1518,3,5,3,5,3,3,3,3,3,2,4,3,3,3,0,0.7,0
18945,Female,1,60,Business travel,Business,526,4,4,4,4,2,5,5,5,5,5,5,3,5,3,12,0.2,1
15478,Female,1,61,Personal Travel,Eco,1364,2,2,2,2,3,2,3,3,5,3,5,5,4,3,104,7.9,1
19152,Male,1,24,Business travel,Business,2777,1,3,4,3,1,2,1,1,2,5,3,2,3,1,0,0,0
21171,Female,1,45,Personal Travel,Eco,863,2,2,2,2,4,3,4,5,5,5,5,3,5,5,9,0,1
12972,Male,1,50,Business travel,Eco,1281,4,1,1,1,4,4,4,4,2,4,1,5,4,4,0,0,1
16640,Female,1,35,Personal Travel,Eco,4161,3,3,3,3,1,2,1,5,5,5,5,4,5,3,7,0,1
21878,Male,1,54,Personal Travel,Eco,2568,1,5,1,2,5,1,1,5,5,5,5,4,5,5,27,2,0
11024,Female,1,60,Business travel,Eco Plus,395,5,5,4,5,5,3,3,5,5,5,5,1,5,5,38,3.1,1
13743,Male,1,48,Business travel,Business,1740,3,4,4,4,1,4,3,3,3,3,3,1,3,3,1,0,0
14023,Female,1,52,Business travel,Business,2952,2,2,1,2,5,5,4,5,5,5,5,3,5,3,19,0.2,1
21718,Male,1,18,Personal Travel,Eco,2953,1,1,1,2,2,1,1,2,2,5,1,3,3,2,10,0.7,0
17567,Female,0,19,Business travel,Business,2064,5,2,5,4,4,5,3,4,4,3,4,4,4,4,0,0,1
15788,Male,0,27,Business travel,Business,2580,4,5,5,1,3,5,4,3,4,3,5,4,4,3,9,0,0
17524,Female,0,21,Business travel,Eco,1674,3,2,3,3,5,3,1,5,3,1,3,2,4,5,0,0.6,0
18382,Male,1,40,Personal Travel,Eco,1694,4,5,4,3,3,4,3,3,2,5,5,5,2,3,0,0.6,0
13357,Male,1,41,Business travel,Business,3662,3,3,3,3,4,2,5,4,4,4,4,1,4,1,0,0,1
12542,Male,0,37,Business travel,Eco,2298,2,4,2,2,5,2,5,5,4,3,4,2,4,5,0,1.5,0
14320,Male,1,57,Business travel,Business,2287,3,3,3,3,4,5,5,5,5,5,5,3,5,5,0,0,1
19012,Male,1,36,Business travel,Business,3004,4,5,5,5,5,4,4,4,4,4,4,2,4,2,22,1.5,0
17126,Female,1,32,Business travel,Business,4789,5,2,5,5,3,3,3,3,2,2,1,5,5,3,0,0,1
18284,Female,1,43,Business travel,Business,424,1,1,1,1,3,4,4,4,4,4,4,3,4,5,0,0,1
21281,Female,1,59,Business travel,Business,3322,2,2,1,2,3,4,4,5,5,5,5,4,5,3,0,0.8,1
21140,Female,1,45,Personal Travel,Eco,1026,4,3,4,4,3,2,2,3,3,4,1,3,3,4,0,0,1
20689,Male,1,54,Business travel,Business,1779,1,1,1,1,5,4,4,4,4,4,4,5,4,3,13,0.1,1
18987,Female,1,27,Business travel,Eco Plus,1616,4,2,2,2,4,4,4,4,3,4,4,1,4,4,47,3.8,0
11193,Male,1,17,Business travel,Business,3976,3,2,2,2,2,3,3,1,2,2,3,3,3,3,12,2.6,0
16322,Female,1,49,Personal Travel,Eco,694,5,2,2,2,3,1,5,5,5,5,5,2,5,2,0,0,1
13548,Male,0,55,Business travel,Eco,2758,3,3,3,3,2,3,2,2,4,5,2,3,2,2,2,0,0
15171,Male,0,48,Business travel,Business,2351,5,5,5,1,5,5,5,5,4,2,4,4,5,5,0,0,1
14305,Male,1,47,Business travel,Business,3126,3,3,3,3,3,5,4,5,5,5,5,3,5,3,0,0,1
19439,Female,1,41,Business travel,Business,217,2,2,2,2,2,4,5,5,5,5,5,5,5,3,0,0.2,1
11121,Male,1,17,Personal Travel,Eco,2227,4,4,5,3,4,5,4,4,5,4,5,4,4,4,0,0,0
12670,Female,1,58,Personal Travel,Business,556,4,4,4,5,1,4,1,1,3,2,5,5,4,1,0,0,1
18608,Male,0,26,Business travel,Eco Plus,1877,4,2,4,4,4,4,4,4,1,1,3,1,4,4,0,0.3,0
13152,Female,1,52,Business travel,Business,2490,4,4,4,4,3,4,4,2,2,2,2,3,2,4,12,0,1
12117,Female,1,59,Business travel,Business,1625,3,3,3,3,5,4,5,5,5,5,5,5,5,5,0,0,1
12301,Male,1,53,Business travel,Eco,2121,4,3,3,3,4,4,4,4,4,3,3,1,4,4,0,0.5,1
19459,Male,1,36,Business travel,Business,3049,4,4,4,4,5,4,2,3,3,4,3,1,3,1,6,0,1
11796,Male,1,39,Business travel,Business,1670,4,2,4,4,2,5,5,4,4,4,4,4,4,3,0,0,1
13716,Female,1,55,Personal Travel,Eco Plus,1954,4,4,5,3,5,2,4,5,5,5,2,1,5,2,0,0,0
21730,Male,1,50,Business travel,Business,2080,2,2,2,2,5,4,5,5,5,5,5,3,5,3,9,1.9,1
13625,Male,1,29,Business travel,Business,4727,4,4,4,4,5,5,5,5,3,5,5,3,5,5,19,0.7,1
21589,Male,1,33,Personal Travel,Eco,2176,2,1,2,2,1,2,1,1,2,1,2,2,2,1,0,0,0
13818,Male,1,61,Personal Travel,Eco,1631,2,4,1,4,2,1,5,2,3,4,5,4,4,2,0,0,0
13114,Male,0,37,Business travel,Business,1185,5,5,5,1,3,5,3,3,3,3,5,3,5,3,0,0,1
15780,Female,0,23,Business travel,Business,1488,5,5,5,1,2,5,2,2,3,2,4,4,4,2,0,0,1
18704,Male,1,58,Business travel,Business,1777,3,3,3,3,5,3,4,5,5,5,5,3,5,5,0,0,1
18055,Female,0,38,Business travel,Eco,1560,1,0,1,5,5,1,5,5,5,3,4,4,4,5,0,0,0
20859,Male,0,25,Business travel,Eco,1897,3,0,2,4,2,2,2,2,5,1,1,1,4,2,0,2,0
21576,Female,1,18,Personal Travel,Eco,2499,1,1,1,1,3,5,5,5,5,5,5,3,5,3,0,0,1
12934,Male,1,45,Business travel,Business,255,5,5,5,5,2,2,4,5,5,5,5,3,5,3,0,0,1
18197,Male,1,57,Personal Travel,Eco,1788,2,4,5,4,3,5,3,3,4,3,4,3,4,3,54,7.9,0
18053,Male,1,74,Business travel,Eco,2171,4,4,4,4,4,4,4,4,2,4,3,2,4,4,23,2.8,0
18056,Female,0,33,Business travel,Business,1636,1,1,1,1,2,1,2,2,5,2,5,4,4,2,10,0,0
10145,Female,1,59,Personal Travel,Eco,346,4,5,4,4,5,5,4,4,4,5,4,4,4,5,0,0,1
10269,Male,1,61,Business travel,Business,2297,1,2,2,2,4,2,3,1,1,2,1,3,1,2,0,0,0
13213,Female,0,49,Business travel,Business,1754,2,2,2,3,3,2,5,3,1,5,4,2,3,3,4,0.9,0
11919,Male,1,37,Personal Travel,Eco,1603,4,4,4,4,3,4,3,3,5,5,5,5,5,3,3,0,1
12058,Male,1,48,Business travel,Business,1397,3,3,3,3,3,5,5,4,4,3,4,3,4,3,0,0,1
15313,Female,1,62,Personal Travel,Eco,1169,0,0,0,2,2,5,2,2,2,2,2,2,2,2,29,2.5,1
22667,Female,1,58,Business travel,Business,2623,3,3,3,3,5,4,5,5,5,5,5,4,5,3,38,3.5,1
22298,Male,1,10,Personal Travel,Eco,1767,3,0,4,3,2,4,3,2,5,2,5,4,4,2,0,1,0
18235,Female,0,20,Business travel,Eco,1606,2,2,3,3,2,3,2,2,2,4,3,1,3,2,0,0,0
16305,Female,1,53,Business travel,Business,2042,1,1,1,1,5,4,4,4,4,4,4,4,4,5,0,0,1
20156,Male,1,67,Personal Travel,Eco,1849,2,5,2,1,2,2,2,2,5,2,5,3,5,2,26,2.9,0
10107,Female,1,41,Personal Travel,Eco,3539,4,4,4,4,3,5,4,5,5,5,5,5,5,5,5,0,1
12161,Male,0,34,Business travel,Business,1964,3,3,3,3,5,3,5,5,3,4,5,5,4,5,21,1.3,0
20346,Male,0,38,Business travel,Business,2937,3,4,4,4,2,4,2,2,3,4,5,4,4,2,8,0,0
22719,Male,1,32,Personal Travel,Eco,1836,0,5,0,4,5,0,1,5,4,5,5,3,5,5,8,0.2,1
19130,Male,1,60,Business travel,Business,3226,1,1,1,1,2,4,5,5,5,5,5,4,5,3,0,0,1
14180,Female,1,59,Business travel,Eco,721,2,4,4,4,3,4,4,2,2,2,2,3,2,4,0,0,0
13309,Female,1,32,Business travel,Business,5605,5,5,5,5,5,5,5,5,4,3,4,5,5,5,10,1.5,1
19526,Female,1,60,Business travel,Business,492,1,1,1,1,4,4,1,5,5,4,5,5,5,3,0,0,1
15210,Male,0,23,Business travel,Eco,1866,3,4,3,3,4,3,3,4,3,4,4,1,4,4,0,0,0
14091,Female,1,36,Personal Travel,Eco,1790,4,4,4,4,3,4,3,3,3,5,5,5,5,3,0,0,0
14470,Female,1,46,Business travel,Business,3738,3,3,3,3,3,5,5,4,4,4,5,5,4,3,0,0.6,1
12546,Female,1,63,Personal Travel,Eco,940,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0,0,1
15421,Female,1,33,Personal Travel,Eco Plus,2144,3,3,3,3,5,5,4,4,4,4,4,3,4,4,16,3.9,1
11861,Female,0,48,Business travel,Business,2533,2,2,2,5,5,2,5,5,3,2,4,4,5,5,0,0,0
15938,Male,1,22,Business travel,Business,2278,1,3,3,3,1,1,1,1,3,5,4,2,4,1,6,0.5,0
12983,Female,1,59,Business travel,Business,765,5,5,5,5,2,5,4,4,4,4,4,3,4,4,7,0,1
19497,Female,0,36,Business travel,Eco,2807,1,1,1,3,3,1,3,3,2,3,1,1,2,3,0,1.2,0
10455,Male,1,44,Business travel,Business,2270,2,2,2,2,3,5,4,5,5,5,5,4,5,3,0,0,1
18364,Male,1,22,Business travel,Business,3283,3,3,3,3,4,5,4,4,3,5,4,5,5,4,0,0,1
10836,Male,1,60,Business travel,Eco,1511,1,4,4,4,1,1,1,1,2,3,3,2,4,1,13,0.6,0
10708,Male,1,28,Business travel,Business,2347,2,4,4,4,2,2,2,2,1,1,4,1,3,2,23,1.6,0
19960,Male,1,41,Business travel,Business,2771,2,3,2,3,2,2,2,1,3,4,3,2,1,2,4,1.4,0
16136,Male,0,10,Business travel,Eco,2281,3,3,3,4,5,3,5,5,1,5,4,3,3,5,1,0,0
13880,Male,1,32,Personal Travel,Eco,1238,4,4,4,4,2,4,2,2,4,5,4,4,3,2,0,0,0
22828,Female,1,42,Business travel,Business,1768,4,4,4,4,5,5,5,5,5,5,5,3,5,5,13,3.9,1
22625,Male,1,40,Personal Travel,Eco,2316,1,1,0,2,3,0,3,3,2,2,2,1,2,3,62,6.3,0
21288,Male,1,52,Business travel,Business,2219,4,4,4,4,3,5,4,5,5,5,5,5,5,5,52,6.3,1
11824,Male,1,25,Business travel,Eco Plus,1313,5,1,1,1,5,5,4,5,2,3,3,2,2,5,3,0,1
19783,Female,1,38,Business travel,Eco,1960,1,3,3,3,1,1,1,1,3,4,4,1,3,1,0,1.9,0
17081,Male,1,52,Business travel,Business,1224,1,1,1,1,2,4,5,4,4,4,4,4,4,5,0,1.2,1
16519,Male,1,43,Personal Travel,Eco,1541,4,4,4,3,3,4,3,3,3,5,4,5,5,3,0,0,0
19887,Female,1,22,Business travel,Business,3390,4,4,5,4,5,5,5,5,4,5,3,4,1,5,42,2,1
20270,Female,1,57,Business travel,Business,1790,3,3,3,3,3,4,5,4,4,4,4,5,4,4,0,0,1
12667,Female,0,34,Business travel,Eco,1712,2,3,2,2,3,2,3,3,4,4,2,1,3,3,28,1.4,0
12581,Male,1,67,Personal Travel,Eco,2543,2,1,3,1,5,3,5,5,1,2,1,1,2,5,0,0,0
21574,Male,1,39,Business travel,Eco,1678,5,4,4,4,5,5,5,5,1,2,4,4,1,5,0,0,1
16561,Female,1,59,Business travel,Business,3335,5,5,5,5,4,5,4,5,5,5,5,5,5,5,0,0,1
21395,Female,1,18,Personal Travel,Eco,908,1,1,1,1,5,5,4,5,5,5,5,3,5,3,0,0.2,1
12789,Male,1,53,Business travel,Business,3287,2,2,3,2,1,4,2,4,4,4,4,3,4,2,34,2.2,1
18806,Female,0,52,Business travel,Eco,1406,2,0,2,3,1,2,2,1,1,5,3,4,3,1,0,0,0
20977,Female,1,32,Personal Travel,Eco,2086,4,4,4,4,1,2,3,4,4,4,4,4,4,3,0,0,1
19902,Female,0,20,Business travel,Eco,1470,4,3,4,3,5,4,5,5,4,4,4,4,4,5,9,0.4,0
17500,Female,0,20,Business travel,Eco,2145,1,1,1,3,4,1,4,4,4,5,3,1,3,4,36,5.1,0
21217,Female,1,51,Business travel,Business,133,0,4,0,1,4,5,1,5,5,1,1,2,5,1,10,1.1,1
16286,Male,0,23,Business travel,Eco,1419,3,0,3,3,3,3,3,3,4,1,4,3,4,3,26,2.2,0
21038,Female,1,48,Business travel,Business,2547,2,2,2,2,2,5,5,5,5,5,5,5,5,5,0,0.4,1
11818,Male,1,51,Business travel,Business,1578,5,5,5,5,3,4,5,4,4,5,4,3,4,5,16,0.2,1
18980,Male,1,41,Personal Travel,Eco Plus,1590,3,0,3,3,4,3,4,4,3,2,4,4,5,4,0,0,0
16392,Male,1,47,Business travel,Business,3178,4,2,4,2,3,4,4,4,4,4,4,3,4,2,0,0.5,0
18216,Male,0,45,Business travel,Business,1767,4,4,4,3,5,4,5,5,5,3,4,5,4,5,0,0,1
14343,Female,1,34,Personal Travel,Eco,1622,2,2,2,2,1,3,2,5,5,5,5,4,5,4,1,0,1
21159,Male,1,43,Business travel,Business,263,1,3,3,3,5,4,3,1,1,1,1,4,1,3,0,0,0
11262,Female,1,58,Business travel,Business,1586,1,1,1,1,3,5,5,4,4,4,4,3,4,3,0,0,1
15462,Male,1,44,Business travel,Business,1587,1,1,1,1,2,1,2,1,1,1,1,2,1,4,0,0,0
14325,Female,0,29,Business travel,Business,2002,3,3,3,4,2,3,2,2,4,4,5,5,4,2,0,0,0
16623,Female,1,45,Business travel,Business,1106,3,3,3,3,2,4,4,2,2,2,2,5,2,4,0,0,1
12731,Female,1,28,Business travel,Business,3323,1,1,1,1,5,5,5,5,4,4,4,5,4,5,14,6.1,1
12453,Male,1,65,Personal Travel,Eco,2397,4,5,4,2,3,4,4,3,4,5,5,4,5,3,31,2.6,0
13082,Female,1,50,Business travel,Business,4031,3,5,5,5,2,1,1,3,3,3,3,3,3,1,49,3.7,0
10877,Female,1,50,Business travel,Business,3743,1,1,1,1,2,5,4,4,4,4,4,3,4,5,95,9.3,1
